toaccount,syscode,timestamp,amount
1000041,34,1.00 ,1500
1000038,34,1.00 ,522
1000038,34,1.00 ,566
1000061,33,1.00 ,1266
1000211,38,1.00 ,700
1000216,38,1.00 ,1290
1000061,33,1.00 ,1266
1000216,38,1.00 ,1290
1000015,99,1.00 ,1060
1000178,37,1.00 ,686
1000038,34,1.00 ,844
1000041,34,1.00 ,866
1000216,38,1.00 ,990
1000057,38,1.00 ,150
1000056,38,1.00 ,866
1000211,38,1.00 ,800
1000001,30,1.00 ,1122
1000027,34,1.00 ,1136
1000055,38,1.00 ,600
1000213,38,1.00 ,800
1000219,99,1.00 ,1100
1000038,34,1.00 ,1044
1000055,38,1.00 ,866
1000010,30,1.00 ,150
1000010,30,1.00 ,500
1000031,34,1.00 ,150
1000213,38,1.00 ,800
1000055,38,1.00 ,666
1000027,34,1.00 ,666
1000031,34,1.00 ,100
1000038,34,1.00 ,1166
1000039,34,1.00 ,900
1000041,34,1.00 ,250
1000039,34,1.00 ,900
1000027,34,1.00 ,1166
1000039,34,1.00 ,1000
1000031,34,1.00 ,100
1000041,34,1.00 ,200
1000011,30,1.00 ,300
1000029,34,1.00 ,250
1000038,34,1.00 ,666
1000041,34,1.00 ,716
1000027,34,1.00 ,472
1000041,34,1.00 ,130
1000178,37,1.00 ,822
1000213,38,1.00 ,200
1000210,38,1.00 ,800
1000055,38,1.00 ,960
1000055,38,1.00 ,766
1000010,30,1.00 ,800
1000038,34,1.00 ,1266
1000027,34,1.00 ,566
1000031,34,1.00 ,400
1000041,34,1.00 ,838
1000027,34,1.00 ,572
1000041,34,1.00 ,1500
1000027,34,1.00 ,816
1000041,34,1.00 ,816
1000041,34,1.00 ,1000
1000040,34,1.00 ,650
1000027,34,1.00 ,844
1000027,34,1.00 ,716
1000041,34,1.00 ,966
1000041,34,1.00 ,1400
1000031,34,1.00 ,500
1000011,30,1.00 ,300
1000015,99,1.00 ,400
1000216,38,1.00 ,990
1000213,38,1.00 ,800
1000055,38,1.00 ,520
1000213,38,1.00 ,800
1000061,33,1.00 ,1266
1000178,37,1.00 ,566
1000178,37,1.00 ,766
1000040,34,1.00 ,950
1000041,34,1.00 ,816
1000038,34,1.00 ,666
1000038,34,1.00 ,866
1000027,34,1.00 ,744
1000040,34,1.00 ,1050
1000031,34,1.00 ,700
1000055,38,1.00 ,966
1000055,38,1.00 ,644
1000213,38,1.00 ,800
1000178,37,1.00 ,1316
1000041,34,1.00 ,866
1000027,34,1.00 ,566
1000031,34,1.00 ,870
1000040,34,1.00 ,950
1000037,34,1.00 ,1430
1000037,34,1.00 ,400
1000003,30,1.00 ,250
1000184,38,1.00 ,1300
1000031,34,1.00 ,150
1000037,34,1.00 ,350
1000031,34,1.00 ,550
1000055,38,1.00 ,966
1000007,30,1.00 ,600
1000027,34,1.00 ,516
1000055,38,1.00 ,866
1000055,38,1.00 ,966
1000038,34,1.00 ,644
1000031,34,1.00 ,1470
1000055,38,1.00 ,1016
1000213,38,1.00 ,800
1000027,34,1.00 ,1088
1000027,34,1.00 ,522
1000029,34,1.00 ,500
1000055,38,1.00 ,488
1000038,34,1.00 ,766
1000027,34,1.00 ,350
1000029,34,1.00 ,1200
1000213,38,1.00 ,930
1000055,38,1.00 ,766
1000029,34,1.00 ,450
1000027,34,1.00 ,672
1000219,99,1.00 ,720
1000178,37,1.00 ,666
1000003,30,1.00 ,450
1000184,38,1.00 ,1350
1000055,38,1.00 ,966
1000037,34,1.00 ,1360
1000031,34,1.00 ,150
1000038,34,1.00 ,1088
1000041,34,1.00 ,1138
1000178,37,1.00 ,944
1000041,34,1.00 ,1500
1000178,37,1.00 ,488
1000029,34,1.00 ,600
1000213,38,1.00 ,800
1000055,38,1.00 ,866
1000055,38,1.00 ,1166
1000041,34,1.00 ,916
1000040,34,1.00 ,1100
1000215,34,1.00 ,300
1000055,38,1.00 ,766
1000055,38,1.00 ,666
1000055,38,1.00 ,1266
1000210,38,1.00 ,1000
1000055,38,1.00 ,766
1000041,34,1.00 ,516
1000030,34,1.00 ,900
1000040,34,1.00 ,950
1000027,34,1.00 ,716
1000041,34,1.00 ,716
1000031,34,1.00 ,600
1000215,34,1.00 ,600
1000041,34,1.00 ,1016
1000061,33,1.00 ,344
1000178,37,1.00 ,566
1000003,30,1.00 ,600
1000055,38,1.00 ,400
1000055,38,1.00 ,860
1000055,38,1.00 ,966
1000040,34,1.00 ,550
1000027,34,1.00 ,816
1000041,34,1.00 ,1000
1000027,34,1.00 ,816
1000041,34,1.00 ,130
1000040,34,1.00 ,900
1000031,34,1.00 ,120
1000001,30,1.00 ,600
1000003,30,1.00 ,100
1000011,30,1.00 ,150
1000011,30,1.00 ,150
1000038,34,1.00 ,1066
1000003,30,1.00 ,100
1000040,34,1.00 ,1100
1000041,34,1.00 ,866
1000041,34,1.00 ,866
1000031,34,1.00 ,200
1000178,37,1.00 ,766
1000178,37,1.00 ,844
1000055,38,1.00 ,1266
1000037,34,1.00 ,4180
1000031,34,1.00 ,200
1000039,34,1.00 ,900
1000037,34,1.00 ,420
1000178,37,1.00 ,822
1000055,38,1.00 ,300
1000038,34,1.00 ,766
1000216,38,1.00 ,1140
1000029,34,1.00 ,600
1000061,33,1.00 ,766
1000212,38,1.00 ,1000
1000055,38,1.00 ,722
1000055,38,1.00 ,1166
1000212,38,1.00 ,1000
1000055,38,1.00 ,1266
1000041,34,1.00 ,1116
1000027,34,1.00 ,472
1000041,34,1.00 ,350
1000041,34,1.00 ,666
1000178,37,1.00 ,1166
1000057,38,1.00 ,150
1000213,38,1.00 ,1430
1000041,34,1.00 ,1500
1000041,34,1.00 ,766
1000031,34,1.00 ,500
1000037,34,1.00 ,180
1000041,34,1.00 ,1000
1000027,34,1.00 ,716
1000029,34,1.00 ,400
1000031,34,1.00 ,500
1000037,34,1.00 ,500
1000041,34,1.00 ,666
1000041,34,1.00 ,716
1000027,34,1.00 ,586
1000029,34,1.00 ,150
1000178,37,1.00 ,666
1000002,99,1.00 ,300
1000055,38,1.00 ,444
1000055,38,1.00 ,760
1000216,38,1.00 ,990
1000011,30,1.00 ,800
1000040,34,1.00 ,950
1000041,34,1.00 ,960
1000027,34,1.00 ,816
1000041,34,1.00 ,1500
1000040,34,1.00 ,1050
1000030,34,1.00 ,180
1000041,34,1.00 ,1166
1000178,37,1.00 ,644
1000002,99,1.00 ,622
1000055,38,1.00 ,1366
1000061,33,1.00 ,1022
1000001,30,1.00 ,916
1000029,34,1.00 ,1800
1000027,34,1.00 ,516
1000037,34,1.00 ,590
1000003,30,1.00 ,250
1000055,38,1.00 ,969
1000007,30,1.00 ,350
1000003,30,1.00 ,150
1000213,38,1.00 ,1200
1000030,34,1.00 ,700
1000055,38,1.00 ,1166
1000055,38,1.00 ,744
1000037,34,1.00 ,380
1000030,34,1.00 ,500
1000041,34,1.00 ,720
1000055,38,1.00 ,350
1000055,38,1.00 ,666
1000031,34,1.00 ,800
1000039,34,1.00 ,3000
1000027,34,1.00 ,672
1000038,34,1.00 ,1166
1000061,33,1.00 ,1522
1000040,34,1.00 ,700
1000027,34,1.00 ,1050
1000029,34,1.00 ,900
1000212,38,1.00 ,900
1000029,34,1.00 ,900
1000061,33,1.00 ,1066
1000041,34,1.00 ,200
1000061,33,1.00 ,966
1000061,33,1.00 ,1144
1000003,30,1.00 ,300
1000057,38,1.00 ,510
1000061,33,1.00 ,866
1000010,30,1.00 ,800
1000027,34,1.00 ,666
1000041,34,1.00 ,866
1000015,99,1.00 ,472
1000178,37,1.00 ,622
1000055,38,1.00 ,1066
1000061,33,1.00 ,1266
1000011,30,1.00 ,700
1000010,30,1.00 ,600
1000003,30,1.00 ,700
1000038,34,1.00 ,766
1000041,34,1.00 ,350
1000038,34,1.00 ,866
1000178,37,1.00 ,966
1000038,34,1.00 ,966
1000041,34,1.00 ,130
1000030,34,1.00 ,800
1000041,34,1.00 ,816
1000041,34,1.00 ,300
1000029,34,1.00 ,900
1000038,34,1.00 ,866
1000002,99,1.00 ,100
1000178,37,1.00 ,888
1000061,33,1.00 ,666
1000055,38,1.00 ,666
1000055,38,1.00 ,200
1000210,38,1.00 ,900
1000178,37,1.00 ,544
1000178,37,1.00 ,766
1000041,34,1.00 ,1088
1000027,34,1.00 ,756
1000027,34,1.00 ,888
1000027,34,1.00 ,416
1000041,34,1.00 ,666
1000041,34,1.00 ,960
1000038,34,1.00 ,900
1000031,34,1.00 ,200
1000041,34,1.00 ,1200
1000061,33,1.00 ,1144
1000055,38,1.00 ,600
1000055,38,1.00 ,844
1000057,38,1.00 ,450
1000015,99,1.00 ,1050
1000027,34,1.00 ,666
1000040,34,1.00 ,750
1000041,34,1.00 ,350
1000041,34,1.00 ,1200
1000041,34,1.00 ,1188
1000061,33,1.00 ,1266
1000011,30,1.00 ,450
1000027,34,1.00 ,644
1000040,34,1.00 ,950
1000031,34,1.00 ,600
1000038,34,1.00 ,866
1000041,34,1.00 ,1216
1000027,34,1.00 ,644
1000027,34,1.00 ,688
1000027,34,1.00 ,20
1000040,34,1.00 ,1150
1000027,34,1.00 ,566
1000055,38,1.00 ,644
1000002,99,1.00 ,572
1000178,37,1.00 ,666
1000178,37,1.00 ,988
1000003,30,1.00 ,450
1000011,30,1.00 ,800
1000031,34,1.00 ,600
1000029,34,1.00 ,250
1000031,34,1.00 ,70
1000027,34,1.00 ,716
1000027,34,1.00 ,516
1000027,34,1.00 ,716
1000011,30,1.00 ,600
1000011,30,1.00 ,200
1000041,34,1.00 ,816
1000011,30,1.00 ,150
1000213,38,1.00 ,800
1000030,34,1.00 ,600
1000057,38,1.00 ,200
1000213,38,1.00 ,800
1000215,34,1.00 ,2300
1000030,34,1.00 ,200
1000039,34,1.00 ,900
1000210,38,1.00 ,900
1000029,34,1.00 ,300
1000041,34,1.00 ,130
1000055,38,1.00 ,1066
1000029,34,1.00 ,1200
1000031,34,1.00 ,870
1000055,38,1.00 ,300
1000029,34,1.00 ,550
1000003,30,1.00 ,150
1000061,33,1.00 ,1466
1000030,34,1.00 ,650
1000031,34,1.00 ,500
1000031,34,1.00 ,500
1000037,34,1.00 ,1150
1000041,34,1.00 ,130
1000031,34,1.00 ,700
1000215,34,1.00 ,2200
1000030,34,1.00 ,700
1000055,38,1.00 ,966
1000210,38,1.00 ,800
1000213,38,1.00 ,1300
1000213,38,1.00 ,900
1000031,34,1.00 ,500
1000055,38,1.00 ,300
1000213,38,1.00 ,800
1000029,34,1.00 ,600
1000007,30,1.00 ,300
1000007,30,1.00 ,300
1000037,34,1.00 ,850
1000003,30,1.00 ,950
1000010,30,1.00 ,800
1000003,30,1.00 ,850
1000011,30,1.00 ,150
1000001,30,1.00 ,716
1000010,30,1.00 ,800
1000011,30,1.00 ,300
1000001,30,1.00 ,1166
1000007,30,1.00 ,500
1000002,99,1.00 ,566
1000015,99,1.00 ,1160
1000002,99,1.00 ,866
1000015,99,1.00 ,1616
1000015,99,1.00 ,1066
1000178,37,1.00 ,766
1000061,33,1.00 ,1044
1000003,30,1.00 ,500
1000003,30,1.00 ,120
1000011,30,1.00 ,300
1000010,30,1.00 ,400
1000001,30,1.00 ,566
1000001,30,1.00 ,516
1000001,30,1.00 ,400
1000007,30,1.00 ,250
1000003,30,1.00 ,250
1000007,30,1.00 ,250
1000055,38,1.00 ,922
1000055,38,1.00 ,900
1000055,38,1.00 ,866
1000055,38,1.00 ,866
1000055,38,1.00 ,520
1000029,34,1.00 ,200
1000041,34,1.00 ,966
1000031,34,1.00 ,240
1000040,34,1.00 ,700
1000031,34,1.00 ,500
1000029,34,1.00 ,600
1000040,34,1.00 ,900
1000027,34,1.00 ,544
1000015,99,1.00 ,516
1000002,99,1.00 ,1066
1000002,99,1.00 ,766
1000002,99,1.00 ,938
1000178,37,1.00 ,766
1000178,37,1.00 ,840
1000010,30,1.00 ,1000
1000001,30,1.00 ,966
1000001,30,1.00 ,716
1000003,30,1.00 ,1100
1000011,30,1.00 ,900
1000001,30,1.00 ,616
1000001,30,1.00 ,666
1000055,38,1.00 ,1066
1000055,38,1.00 ,660
1000057,38,1.00 ,230
1000055,38,1.00 ,620
1000212,38,1.00 ,1000
1000057,38,1.00 ,150
1000216,38,1.00 ,1090
1000055,38,1.00 ,644
1000212,38,1.00 ,950
1000003,30,1.00 ,120
1000001,30,1.00 ,500
1000027,34,1.00 ,766
1000038,34,1.00 ,666
1000027,34,1.00 ,516
1000041,34,1.00 ,766
1000038,34,1.00 ,766
1000041,34,1.00 ,1500
1000041,34,1.00 ,866
1000030,34,1.00 ,650
1000178,37,1.00 ,766
1000055,38,1.00 ,1066
1000057,38,1.00 ,80
1000055,38,1.00 ,666
1000031,34,1.00 ,600
1000027,34,1.00 ,666
1000038,34,1.00 ,888
1000041,34,1.00 ,616
1000027,34,1.00 ,572
1000041,34,1.00 ,566
1000038,34,1.00 ,666
1000031,34,1.00 ,1570
1000001,30,1.00 ,694
1000015,99,1.00 ,744
1000002,99,1.00 ,700
1000178,37,1.00 ,766
1000178,37,1.00 ,866
1000055,38,1.00 ,866
1000055,38,1.00 ,1060
1000055,38,1.00 ,560
1000057,38,1.00 ,350
1000037,34,1.00 ,150
1000038,34,1.00 ,150
1000040,34,1.00 ,850
1000038,34,1.00 ,150
1000055,38,1.00 ,966
1000216,38,1.00 ,900
1000178,37,1.00 ,666
1000178,37,1.00 ,722
1000178,37,1.00 ,766
1000003,30,1.00 ,300
1000001,30,1.00 ,616
1000007,30,1.00 ,250
1000003,30,1.00 ,500
1000011,30,1.00 ,650
1000010,30,1.00 ,800
1000001,30,1.00 ,372
1000001,30,1.00 ,616
1000001,30,1.00 ,666
1000055,38,1.00 ,520
1000055,38,1.00 ,700
1000055,38,1.00 ,666
1000027,34,1.00 ,572
1000215,34,1.00 ,700
1000029,34,1.00 ,300
1000027,34,1.00 ,716
1000038,34,1.00 ,766
1000041,34,1.00 ,350
1000029,34,1.00 ,1200
1000015,99,1.00 ,1066
1000015,99,1.00 ,1360
1000002,99,1.00 ,866
1000002,99,1.00 ,1016
1000015,99,1.00 ,866
1000001,30,1.00 ,966
1000010,30,1.00 ,800
1000001,30,1.00 ,916
1000007,30,1.00 ,950
1000003,30,1.00 ,150
1000003,30,1.00 ,600
1000010,30,1.00 ,100
1000011,30,1.00 ,150
1000178,37,1.00 ,922
1000029,34,1.00 ,650
1000037,34,1.00 ,320
1000029,34,1.00 ,150
1000031,34,1.00 ,850
1000027,34,1.00 ,622
1000030,34,1.00 ,500
1000037,34,1.00 ,320
1000038,34,1.00 ,666
1000215,34,1.00 ,1600
1000211,38,1.00 ,600
1000055,38,1.00 ,1060
1000057,38,1.00 ,150
1000212,38,1.00 ,950
1000055,38,1.00 ,910
1000030,34,1.00 ,250
1000041,34,1.00 ,522
1000041,34,1.00 ,250
1000040,34,1.00 ,1050
1000027,34,1.00 ,816
1000027,34,1.00 ,716
1000055,38,1.00 ,966
1000212,38,1.00 ,900
1000061,33,1.00 ,944
1000178,37,1.00 ,766
1000002,99,1.00 ,822
1000001,30,1.00 ,766
1000040,34,1.00 ,1000
1000031,34,1.00 ,1570
1000031,34,1.00 ,1470
1000040,34,1.00 ,250
1000027,34,1.00 ,916
1000038,34,1.00 ,766
1000027,34,1.00 ,744
1000041,34,1.00 ,544
1000041,34,1.00 ,150
1000055,38,1.00 ,620
1000212,38,1.00 ,900
1000216,38,1.00 ,1140
1000061,33,1.00 ,966
1000011,30,1.00 ,150
1000010,30,1.00 ,700
1000007,30,1.00 ,320
1000031,34,1.00 ,200
1000041,34,1.00 ,1200
1000037,34,1.00 ,400
1000041,34,1.00 ,622
1000031,34,1.00 ,900
1000027,34,1.00 ,686
1000027,34,1.00 ,616
1000041,34,1.00 ,130
1000027,34,1.00 ,516
1000178,37,1.00 ,622
1000055,38,1.00 ,1060
1000010,30,1.00 ,1200
1000011,30,1.00 ,800
1000010,30,1.00 ,600
1000011,30,1.00 ,800
1000002,99,1.00 ,866
1000002,99,1.00 ,716
1000015,99,1.00 ,719
1000015,99,1.00 ,1316
1000215,34,1.00 ,1600
1000029,34,1.00 ,950
1000041,34,1.00 ,1500
1000038,34,1.00 ,766
1000027,34,1.00 ,766
1000007,30,1.00 ,600
1000007,30,1.00 ,400
1000010,30,1.00 ,100
1000007,30,1.00 ,320
1000216,38,1.00 ,990
1000212,38,1.00 ,1000
1000213,38,1.00 ,800
1000002,99,1.00 ,716
1000041,34,1.00 ,966
1000027,34,1.00 ,150
1000039,34,1.00 ,3300
1000215,34,1.00 ,1800
1000031,34,1.00 ,650
1000027,34,1.00 ,516
1000027,34,1.00 ,494
1000001,30,1.00 ,716
1000003,30,1.00 ,250
1000007,30,1.00 ,400
1000001,30,1.00 ,666
1000212,38,1.00 ,900
1000057,38,1.00 ,300
1000011,30,1.00 ,300
1000011,30,1.00 ,150
1000003,30,1.00 ,600
1000001,30,1.00 ,716
1000010,30,1.00 ,600
1000007,30,1.00 ,280
1000010,30,1.00 ,800
1000002,99,1.00 ,622
1000002,99,1.00 ,550
1000178,37,1.00 ,760
1000055,38,1.00 ,866
1000055,38,1.00 ,766
1000031,34,1.00 ,200
1000027,34,1.00 ,816
1000002,99,1.00 ,644
1000055,38,1.00 ,644
1000213,38,1.00 ,600
1000055,38,1.00 ,766
1000061,33,1.00 ,1266
1000037,34,1.00 ,330
1000041,34,1.00 ,1500
1000031,34,1.00 ,120
1000041,34,1.00 ,766
1000027,34,1.00 ,766
1000038,34,1.00 ,866
1000015,99,1.00 ,1294
1000219,99,1.00 ,700
1000055,38,1.00 ,300
1000055,38,1.00 ,422
1000061,33,1.00 ,1166
1000031,34,1.00 ,120
1000027,34,1.00 ,616
1000038,34,1.00 ,1060
1000215,34,1.00 ,1600
1000030,34,1.00 ,900
1000040,34,1.00 ,950
1000215,34,1.00 ,2400
1000031,34,1.00 ,750
1000031,34,1.00 ,900
1000178,37,1.00 ,350
1000015,99,1.00 ,660
1000001,30,1.00 ,732
1000007,30,1.00 ,250
1000212,38,1.00 ,1200
1000055,38,1.00 ,1360
1000057,38,1.00 ,450
1000212,38,1.00 ,900
1000216,38,1.00 ,990
1000210,38,1.00 ,1000
1000011,30,1.00 ,600
1000095,64,1.00 ,200
1000041,34,1.00 ,816
1000031,34,1.00 ,440
1000027,34,1.00 ,866
1000039,34,1.00 ,900
1000027,34,1.00 ,1116
1000041,34,1.00 ,130
1000041,34,1.00 ,766
1000041,34,1.00 ,566
1000040,34,1.00 ,900
1000039,34,1.00 ,800
1000015,99,1.00 ,716
1000015,99,1.00 ,666
1000002,99,1.00 ,716
1000001,30,1.00 ,844
1000001,30,1.00 ,916
1000011,30,1.00 ,600
1000010,30,1.00 ,600
1000010,30,1.00 ,700
1000041,34,1.00 ,1500
1000031,34,1.00 ,1470
1000215,34,1.00 ,2400
1000027,34,1.00 ,816
1000038,34,1.00 ,766
1000027,34,1.00 ,866
1000039,34,1.00 ,800
1000041,34,1.00 ,30
1000031,34,1.00 ,200
1000055,38,1.00 ,420
1000057,38,1.00 ,150
1000061,33,1.00 ,744
1000002,99,1.00 ,644
1000037,34,1.00 ,1920
1000041,34,1.00 ,866
1000039,34,1.00 ,1000
1000041,34,1.00 ,1300
1000031,34,1.00 ,1470
1000037,34,1.00 ,590
1000027,34,1.00 ,766
1000027,34,1.00 ,716
1000010,30,1.00 ,700
1000011,30,1.00 ,150
1000001,30,1.00 ,816
1000007,30,1.00 ,400
1000001,30,1.00 ,100
1000011,30,1.00 ,150
1000210,38,1.00 ,800
1000038,34,1.00 ,622
1000002,99,1.00 ,716
1000178,37,1.00 ,944
1000178,37,1.00 ,866
1000061,33,1.00 ,1066
1000211,38,1.00 ,100
1000213,38,1.00 ,800
1000055,38,1.00 ,1562
1000213,38,1.00 ,900
1000027,34,1.00 ,770
1000038,34,1.00 ,400
1000027,34,1.00 ,644
1000215,34,1.00 ,1600
1000038,34,1.00 ,866
1000027,34,1.00 ,616
1000031,34,1.00 ,200
1000215,34,1.00 ,1600
1000015,99,1.00 ,616
1000178,37,1.00 ,600
1000003,30,1.00 ,250
1000061,33,1.00 ,1166
1000213,38,1.00 ,800
1000055,38,1.00 ,644
1000027,34,1.00 ,866
1000038,34,1.00 ,555
1000027,34,1.00 ,416
1000038,34,1.00 ,660
1000038,34,1.00 ,666
1000030,34,1.00 ,700
1000029,34,1.00 ,300
1000178,37,1.00 ,888
1000178,37,1.00 ,1040
1000041,34,1.00 ,1500
1000031,34,1.00 ,750
1000027,34,1.00 ,566
1000031,34,1.00 ,600
1000031,34,1.00 ,300
1000015,99,1.00 ,766
1000055,38,1.00 ,844
1000213,38,1.00 ,1100
1000061,33,1.00 ,1466
1000061,33,1.00 ,350
1000061,33,1.00 ,1466
1000095,22,1.00 ,169
1000095,64,1.00 ,44
1000095,22,1.00 ,118
1000143,81,1.00 ,466
1000095,22,1.00 ,73
1000095,64,1.00 ,80
1000095,64,1.00 ,75
1000095,22,1.00 ,9
1000095,22,1.00 ,200
1000003,30,1.00 ,600
1000003,30,1.00 ,250
1000001,30,1.00 ,666
1000011,30,1.00 ,500
1000038,34,1.00 ,150
1000001,30,1.00 ,722
1000002,99,1.00 ,694
1000211,38,1.00 ,700
1000213,38,1.00 ,930
1000055,38,1.00 ,866
1000211,38,1.00 ,2400
1000027,34,1.00 ,666
1000038,34,1.00 ,466
1000038,34,1.00 ,816
1000040,34,1.00 ,1100
1000031,34,1.00 ,1470
1000038,34,1.00 ,1166
1000041,34,1.00 ,866
1000041,34,1.00 ,916
1000010,30,1.00 ,800
1000030,34,1.00 ,600
1000038,34,1.00 ,666
1000215,34,1.00 ,1600
1000029,34,1.00 ,250
1000029,34,1.00 ,600
1000027,34,1.00 ,716
1000040,34,1.00 ,750
1000037,34,1.00 ,100
1000031,34,1.00 ,600
1000178,37,1.00 ,822
1000002,99,1.00 ,300
1000219,99,1.00 ,800
1000015,99,1.00 ,1144
1000055,38,1.00 ,766
1000055,38,1.00 ,766
1000055,38,1.00 ,766
1000216,38,1.00 ,1190
1000038,34,1.00 ,200
1000038,34,1.00 ,860
1000027,34,1.00 ,916
1000030,34,1.00 ,500
1000027,34,1.00 ,644
1000029,34,1.00 ,550
1000038,34,1.00 ,666
1000029,34,1.00 ,700
1000038,34,1.00 ,150
1000010,30,1.00 ,600
1000011,30,1.00 ,600
1000178,37,1.00 ,966
1000055,38,1.00 ,966
1000157,38,1.00 ,3600
1000027,34,1.00 ,400
1000040,34,1.00 ,900
1000219,99,1.00 ,750
1000219,99,1.00 ,300
1000001,30,1.00 ,916
1000095,64,1.00 ,91
1000095,22,1.00 ,44
1000095,22,1.00 ,102
1000095,64,1.00 ,83
1000095,22,1.00 ,30
1000095,22,1.00 ,147
1000095,64,1.00 ,140
1000095,22,1.00 ,51
1000095,64,1.00 ,200
1000016,28,1.00 ,300
1000143,81,1.00 ,238
1000143,81,1.00 ,523
1000007,30,1.00 ,250
1000001,30,1.00 ,1316
1000003,30,1.00 ,700
1000184,38,1.00 ,1300
1000212,38,1.00 ,1000
1000216,38,1.00 ,990
1000178,37,1.00 ,700
1000002,99,1.00 ,822
1000001,30,1.00 ,916
1000001,30,1.00 ,516
1000010,30,1.00 ,150
1000040,34,1.00 ,950
1000041,34,1.00 ,866
1000027,34,1.00 ,566
1000038,34,1.00 ,766
1000027,34,1.00 ,100
1000027,34,1.00 ,522
1000041,34,1.00 ,866
1000027,34,1.00 ,150
1000041,34,1.00 ,1500
1000041,34,1.00 ,260
1000061,33,1.00 ,966
1000055,38,1.00 ,966
1000055,38,1.00 ,66
1000057,38,1.00 ,150
1000055,38,1.00 ,966
1000216,38,1.00 ,990
1000219,99,1.00 ,720
1000038,34,1.00 ,766
1000031,34,1.00 ,1570
1000041,34,1.00 ,1500
1000031,34,1.00 ,500
1000027,34,1.00 ,716
1000041,34,1.00 ,130
1000038,34,1.00 ,888
1000031,34,1.00 ,600
1000027,34,1.00 ,500
1000031,34,1.00 ,70
1000027,34,1.00 ,400
1000041,34,1.00 ,522
1000041,34,1.00 ,766
1000031,34,1.00 ,400
1000010,30,1.00 ,700
1000001,30,1.00 ,1216
1000001,30,1.00 ,866
1000001,30,1.00 ,1016
1000010,30,1.00 ,700
1000011,30,1.00 ,150
1000055,38,1.00 ,522
1000055,38,1.00 ,866
1000055,38,1.00 ,860
1000002,99,1.00 ,580
1000219,99,1.00 ,750
1000015,99,1.00 ,1150
1000015,99,1.00 ,866
1000002,99,1.00 ,616
1000037,34,1.00 ,660
1000029,34,1.00 ,300
1000039,34,1.00 ,900
1000041,34,1.00 ,916
1000029,34,1.00 ,50
1000031,34,1.00 ,200
1000037,34,1.00 ,400
1000041,34,1.00 ,130
1000031,34,1.00 ,200
1000027,34,1.00 ,816
1000061,33,1.00 ,1294
1000010,30,1.00 ,700
1000003,30,1.00 ,850
1000011,30,1.00 ,600
1000010,30,1.00 ,700
1000007,30,1.00 ,350
1000011,30,1.00 ,150
1000007,30,1.00 ,320
1000003,30,1.00 ,800
1000011,30,1.00 ,250
1000001,30,1.00 ,716
1000055,38,1.00 ,966
1000055,38,1.00 ,620
1000216,38,1.00 ,1090
1000055,38,1.00 ,400
1000037,34,1.00 ,100
1000027,34,1.00 ,716
1000041,34,1.00 ,200
1000029,34,1.00 ,150
1000031,34,1.00 ,480
1000039,34,1.00 ,1000
1000037,34,1.00 ,430
1000041,34,1.00 ,666
1000011,30,1.00 ,200
1000001,30,1.00 ,1266
1000027,34,1.00 ,816
1000027,34,1.00 ,20
1000040,34,1.00 ,700
1000031,34,1.00 ,270
1000030,34,1.00 ,200
1000027,34,1.00 ,844
1000027,34,1.00 ,594
1000001,30,1.00 ,1000
1000031,34,1.00 ,200
1000041,34,1.00 ,960
1000027,34,1.00 ,816
1000027,34,1.00 ,516
1000027,34,1.00 ,666
1000027,34,1.00 ,516
1000027,34,1.00 ,150
1000038,34,1.00 ,666
1000040,34,1.00 ,850
1000178,37,1.00 ,766
1000027,34,1.00 ,666
1000030,34,1.00 ,1000
1000038,34,1.00 ,760
1000041,34,1.00 ,1500
1000030,34,1.00 ,200
1000040,34,1.00 ,950
1000037,34,1.00 ,1700
1000041,34,1.00 ,350
1000038,34,1.00 ,766
1000216,38,1.00 ,990
1000057,38,1.00 ,230
1000055,38,1.00 ,1210
1000011,30,1.00 ,300
1000003,30,1.00 ,150
1000003,30,1.00 ,700
1000007,30,1.00 ,320
1000027,34,1.00 ,416
1000041,34,1.00 ,622
1000041,34,1.00 ,1066
1000027,34,1.00 ,666
1000040,34,1.00 ,1650
1000041,34,1.00 ,666
1000027,34,1.00 ,566
1000038,34,1.00 ,766
1000027,34,1.00 ,1116
1000178,37,1.00 ,766
1000178,37,1.00 ,766
1000213,38,1.00 ,800
1000010,30,1.00 ,1200
1000007,30,1.00 ,800
1000027,34,1.00 ,490
1000041,34,1.00 ,130
1000027,34,1.00 ,764
1000040,34,1.00 ,600
1000011,30,1.00 ,650
1000001,30,1.00 ,500
1000038,34,1.00 ,744
1000215,34,1.00 ,2000
1000031,34,1.00 ,200
1000007,30,1.00 ,400
1000003,30,1.00 ,600
1000007,30,1.00 ,250
1000010,30,1.00 ,900
1000001,30,1.00 ,1016
1000011,30,1.00 ,200
1000011,30,1.00 ,150
1000041,34,1.00 ,1200
1000041,34,1.00 ,866
1000010,30,1.00 ,800
1000011,30,1.00 ,200
1000001,30,1.00 ,567
1000003,30,1.00 ,130
1000010,30,1.00 ,650
1000027,34,1.00 ,922
1000041,34,1.00 ,1500
1000038,34,1.00 ,1166
1000038,34,1.00 ,816
1000038,34,1.00 ,566
1000040,34,1.00 ,1400
1000095,22,1.00 ,36
1000029,34,1.00 ,400
1000029,34,1.00 ,190
1000027,34,1.00 ,150
1000041,34,1.00 ,1500
1000055,38,1.00 ,200
1000041,34,1.00 ,130
